year,week,date,home_team,home_conference,home_points,away_team,away_conference,away_points,significance,home_rank,away_rank,outlet
2023,6,2023-10-07 19:30:00+00:00,Texas A&M,SEC,20,Alabama,SEC,26,ranked_matchup,,11.0,CBS
2023,6,2023-10-07 19:30:00+00:00,North Carolina,ACC,40,Syracuse,ACC,7,ranked_matchup,14.0,,ESPN
2023,6,2023-10-07 19:30:00+00:00,Florida State,ACC,39,Virginia Tech,ACC,17,ranked_matchup,5.0,,ABC
2023,6,2023-10-07 23:00:00+00:00,Georgia,SEC,51,Kentucky,SEC,13,ranked_matchup,1.0,20.0,ESPN
2023,6,2023-10-07 23:30:00+00:00,Minnesota,Big Ten,10,Michigan,Big Ten,52,ranked_matchup,,2.0,Peacock
2023,6,2023-10-07 23:30:00+00:00,Ole Miss,SEC,27,Arkansas,SEC,20,ranked_matchup,16.0,,SECN
2023,6,2023-10-07 23:37:00+00:00,Louisville,ACC,33,Notre Dame,FBS Independents,20,"ranked_matchup,upset_victory",25.0,10.0,ABC
2023,6,2023-10-08 00:00:00+00:00,Wyoming,Mountain West,24,Fresno State,Mountain West,19,ranked_matchup,,24.0,FOX
2023,6,2023-10-08 00:00:00+00:00,Miami,ACC,20,Georgia Tech,ACC,23,ranked_matchup,17.0,,ACCN
2023,6,2023-10-08 02:00:00+00:00,California,Pac-12,40,Oregon State,Pac-12,52,ranked_matchup,,15.0,PAC12
2023,6,2023-10-08 02:30:00+00:00,USC,Pac-12,43,Arizona,Pac-12,41,ranked_matchup,9.0,,ESPN
2023,7,2023-10-14 16:00:00+00:00,Michigan,Big Ten,52,Indiana,Big Ten,7,ranked_matchup,2.0,,FOX
2023,7,2023-10-14 16:00:00+00:00,Purdue,Big Ten,7,Ohio State,Big Ten,41,ranked_matchup,,3.0,Peacock
2023,7,2023-10-14 16:00:00+00:00,Vanderbilt,SEC,20,Georgia,SEC,37,ranked_matchup,,1.0,CBS
2023,7,2023-10-14 16:00:00+00:00,Florida State,ACC,41,Syracuse,ACC,3,ranked_matchup,4.0,,ABC
2023,7,2023-10-14 16:00:00+00:00,Alabama,SEC,24,Arkansas,SEC,21,ranked_matchup,11.0,,ESPN
2023,7,2023-10-14 19:00:00+00:00,Utah,Pac-12,34,California,Pac-12,14,ranked_matchup,16.0,,PAC12
2023,7,2023-10-14 19:30:00+00:00,Oklahoma State,Big 12,39,Kansas,Big 12,32,ranked_matchup,,23.0,FS1
2023,7,2023-10-14 19:30:00+00:00,Washington,Pac-12,36,Oregon,Pac-12,33,ranked_matchup,7.0,8.0,ABC
2023,7,2023-10-14 19:30:00+00:00,Penn State,Big Ten,63,Massachusetts,FBS Independents,0,ranked_matchup,6.0,,BTN
2023,7,2023-10-14 19:30:00+00:00,Tennessee,SEC,20,Texas A&M,SEC,13,ranked_matchup,19.0,,CBS
2023,7,2023-10-14 22:30:00+00:00,Pittsburgh,ACC,38,Louisville,ACC,21,ranked_matchup,,14.0,CW NETWORK
2023,7,2023-10-14 23:00:00+00:00,LSU,SEC,48,Auburn,SEC,18,ranked_matchup,22.0,,ESPN
2023,7,2023-10-14 23:00:00+00:00,Washington State,Pac-12,6,Arizona,Pac-12,44,ranked_matchup,19.0,,PAC12
2023,7,2023-10-14 23:30:00+00:00,Notre Dame,FBS Independents,48,USC,Pac-12,20,"ranked_matchup,upset_victory",21.0,10.0,Peacock
2023,7,2023-10-14 23:30:00+00:00,Kentucky,SEC,21,Missouri,SEC,38,ranked_matchup,24.0,,SECN
2023,7,2023-10-14 23:30:00+00:00,North Carolina,ACC,41,Miami,ACC,31,ranked_matchup,12.0,25.0,ABC
2023,7,2023-10-15 00:00:00+00:00,Duke,ACC,24,NC State,ACC,3,ranked_matchup,17.0,,ACCN
2023,7,2023-10-15 00:00:00+00:00,Oregon State,Pac-12,36,UCLA,Pac-12,24,ranked_matchup,15.0,18.0,FOX
2023,8,2023-10-21 16:00:00+00:00,Oklahoma,Big 12,31,UCF,Big 12,29,ranked_matchup,6.0,,ABC
2023,8,2023-10-21 16:00:00+00:00,Navy,American Athletic,6,Air Force,Mountain West,17,ranked_matchup,,22.0,CBS
2023,8,2023-10-21 16:00:00+00:00,Ohio State,Big Ten,20,Penn State,Big Ten,12,ranked_matchup,3.0,7.0,FOX
2023,8,2023-10-21 19:30:00+00:00,Alabama,SEC,34,Tennessee,SEC,20,ranked_matchup,11.0,17.0,CBS
2023,8,2023-10-21 19:30:00+00:00,Oregon,Pac-12,38,Washington State,Pac-12,24,ranked_matchup,9.0,,ABC
2023,8,2023-10-21 19:30:00+00:00,Tulane,American Athletic,35,North Texas,American Athletic,28,ranked_matchup,23.0,,ESPN2
2023,8,2023-10-21 19:30:00+00:00,Missouri,SEC,34,South Carolina,SEC,12,ranked_matchup,20.0,,SECN
2023,8,2023-10-21 19:30:00+00:00,Iowa,Big Ten,10,Minnesota,Big Ten,12,ranked_matchup,24.0,,NBC
2023,8,2023-10-21 20:00:00+00:00,Houston,Big 12,24,Texas,Big 12,31,ranked_matchup,,8.0,FOX
2023,8,2023-10-21 22:30:00+00:00,North Carolina,ACC,27,Virginia,ACC,31,ranked_matchup,10.0,,CW NETWORK
2023,8,2023-10-21 23:00:00+00:00,Auburn,SEC,21,Ole Miss,SEC,28,ranked_matchup,,13.0,ESPN
2023,8,2023-10-21 23:30:00+00:00,Michigan State,Big Ten,0,Michigan,Big Ten,49,ranked_matchup,,2.0,NBC
2023,8,2023-10-21 23:30:00+00:00,LSU,SEC,62,Army,FBS Independents,0,ranked_matchup,19.0,,SECN
2023,8,2023-10-21 23:30:00+00:00,Florida State,ACC,38,Duke,ACC,20,ranked_matchup,4.0,16.0,ABC
2023,8,2023-10-22 00:00:00+00:00,USC,Pac-12,32,Utah,Pac-12,34,ranked_matchup,18.0,14.0,FOX
2023,8,2023-10-22 02:30:00+00:00,Washington,Pac-12,15,Arizona State,Pac-12,7,ranked_matchup,5.0,,FS1
2023,8,2023-10-22 02:30:00+00:00,Stanford,Pac-12,7,UCLA,Pac-12,42,ranked_matchup,,25.0,ESPN
2023,9,2023-10-28 16:00:00+00:00,Wake Forest,ACC,16,Florida State,ACC,41,ranked_matchup,,4.0,ABC
2023,9,2023-10-28 16:00:00+00:00,Kansas,Big 12,38,Oklahoma,Big 12,33,ranked_matchup,,6.0,FOX
2023,9,2023-10-28 16:00:00+00:00,Penn State,Big Ten,33,Indiana,Big Ten,24,ranked_matchup,10.0,,CBS
2023,9,2023-10-28 19:30:00+00:00,Florida,SEC,20,Georgia,SEC,43,ranked_matchup,,1.0,CBS
2023,9,2023-10-28 19:30:00+00:00,Louisville,ACC,23,Duke,ACC,0,ranked_matchup,18.0,20.0,ESPN
2023,9,2023-10-28 19:30:00+00:00,Utah,Pac-12,6,Oregon,Pac-12,35,ranked_matchup,13.0,8.0,FOX
2023,9,2023-10-28 19:30:00+00:00,Texas,Big 12,35,BYU,Big 12,6,ranked_matchup,7.0,,ABC
2023,9,2023-10-28 19:30:00+00:00,Notre Dame,FBS Independents,58,Pittsburgh,ACC,7,ranked_matchup,14.0,,NBC
2023,9,2023-10-28 20:00:00+00:00,Rice,American Athletic,28,Tulane,American Athletic,30,ranked_matchup,,22.0,ESPN2
2023,9,2023-10-28 20:00:00+00:00,California,Pac-12,49,USC,Pac-12,50,ranked_matchup,,24.0,PAC12
2023,9,2023-10-28 23:00:00+00:00,Kentucky,SEC,27,Tennessee,SEC,33,ranked_matchup,,21.0,ESPN
2023,9,2023-10-28 23:00:00+00:00,Stanford,Pac-12,33,Washington,Pac-12,42,ranked_matchup,,5.0,FS1
2023,9,2023-10-28 23:00:00+00:00,Colorado State,Mountain West,13,Air Force,Mountain West,30,ranked_matchup,,19.0,CBSSN
2023,9,2023-10-28 23:30:00+00:00,Ole Miss,SEC,33,Vanderbilt,SEC,7,ranked_matchup,12.0,,SECN
2023,9,2023-10-28 23:30:00+00:00,UCLA,Pac-12,28,Colorado,Pac-12,16,ranked_matchup,23.0,,ABC
2023,9,2023-10-28 23:30:00+00:00,Wisconsin,Big Ten,10,Ohio State,Big Ten,24,ranked_matchup,,3.0,NBC
2023,9,2023-10-29 00:00:00+00:00,James Madison,Sun Belt,30,Old Dominion,Sun Belt,27,ranked_matchup,25.0,,ESPNU
2023,9,2023-10-29 00:00:00+00:00,Georgia Tech,ACC,46,North Carolina,ACC,42,ranked_matchup,,17.0,ACCN
2023,9,2023-10-29 02:30:00+00:00,Arizona,Pac-12,27,Oregon State,Pac-12,24,ranked_matchup,,11.0,ESPN
2023,10,2023-11-04 16:00:00+00:00,Clemson,ACC,31,Notre Dame,FBS Independents,23,ranked_matchup,,12.0,ABC
2023,10,2023-11-04 16:00:00+00:00,Rutgers,Big Ten,16,Ohio State,Big Ten,35,ranked_matchup,,3.0,CBS
2023,10,2023-11-04 16:00:00+00:00,Ole Miss,SEC,38,Texas A&M,SEC,35,ranked_matchup,11.0,,ESPN
2023,10,2023-11-04 16:00:00+00:00,Texas,Big 12,33,Kansas State,Big 12,30,ranked_matchup,7.0,25.0,FOX
2023,10,2023-11-04 16:00:00+00:00,Tennessee,SEC,59,UConn,FBS Independents,3,ranked_matchup,19.0,,SECN
2023,10,2023-11-04 18:00:00+00:00,Utah,Pac-12,55,Arizona State,Pac-12,3,ranked_matchup,18.0,,PAC12
2023,10,2023-11-04 18:30:00+00:00,Air Force,Mountain West,3,Army,FBS Independents,23,ranked_matchup,17.0,,CBSSN
2023,10,2023-11-04 19:30:00+00:00,East Carolina,American Athletic,10,Tulane,American Athletic,13,ranked_matchup,,21.0,ESPNU
2023,10,2023-11-04 19:30:00+00:00,Georgia State,Sun Belt,14,James Madison,Sun Belt,42,ranked_matchup,,23.0,ESPN2
2023,10,2023-11-04 19:30:00+00:00,Louisville,ACC,34,Virginia Tech,ACC,3,ranked_matchup,15.0,,ACCN
2023,10,2023-11-04 19:30:00+00:00,Oklahoma State,Big 12,27,Oklahoma,Big 12,24,ranked_matchup,,10.0,ABC
2023,10,2023-11-04 19:30:00+00:00,Georgia,SEC,30,Missouri,SEC,21,ranked_matchup,1.0,14.0,CBS
2023,10,2023-11-04 19:30:00+00:00,Pittsburgh,ACC,7,Florida State,ACC,24,ranked_matchup,,4.0,ESPN
2023,10,2023-11-04 19:30:00+00:00,Maryland,Big Ten,15,Penn State,Big Ten,51,ranked_matchup,,9.0,FOX
2023,10,2023-11-04 21:30:00+00:00,Oregon,Pac-12,63,California,Pac-12,19,ranked_matchup,6.0,,PAC12
2023,10,2023-11-04 23:00:00+00:00,Iowa State,Big 12,21,Kansas,Big 12,28,ranked_matchup,,22.0,ESPN
2023,10,2023-11-04 23:30:00+00:00,USC,Pac-12,42,Washington,Pac-12,52,ranked_matchup,24.0,5.0,ABC
2023,10,2023-11-04 23:30:00+00:00,Michigan,Big Ten,41,Purdue,Big Ten,13,ranked_matchup,2.0,,NBC
2023,10,2023-11-04 23:45:00+00:00,Alabama,SEC,42,LSU,SEC,28,ranked_matchup,8.0,13.0,CBS
2023,10,2023-11-05 02:00:00+00:00,Colorado,Pac-12,19,Oregon State,Pac-12,26,ranked_matchup,,16.0,ESPN
2023,10,2023-11-05 02:30:00+00:00,Arizona,Pac-12,27,UCLA,Pac-12,10,ranked_matchup,,20.0,FS1
2023,11,2023-11-10 00:30:00+00:00,Louisville,ACC,31,Virginia,ACC,24,ranked_matchup,11.0,,ESPN
2023,11,2023-11-11 17:00:00+00:00,Kentucky,SEC,21,Alabama,SEC,49,ranked_matchup,,8.0,ESPN
2023,11,2023-11-11 17:00:00+00:00,Kansas,Big 12,13,Texas Tech,Big 12,16,ranked_matchup,19.0,,FS1
2023,11,2023-11-11 17:00:00+00:00,Penn State,Big Ten,15,Michigan,Big Ten,24,ranked_matchup,9.0,2.0,FOX
2023,11,2023-11-11 17:00:00+00:00,Tulane,American Athletic,24,Tulsa,American Athletic,22,ranked_matchup,20.0,,ESPN2
2023,11,2023-11-11 18:00:00+00:00,Liberty,Conference USA,38,Old Dominion,Sun Belt,10,ranked_matchup,25.0,,ESPN+
2023,11,2023-11-11 19:00:00+00:00,James Madison,Sun Belt,44,UConn,FBS Independents,6,ranked_matchup,21.0,,ESPN+
2023,11,2023-11-11 19:00:00+00:00,Colorado,Pac-12,31,Arizona,Pac-12,34,ranked_matchup,,23.0,PAC12
2023,11,2023-11-11 20:30:00+00:00,Washington,Pac-12,35,Utah,Pac-12,28,ranked_matchup,5.0,13.0,FOX
2023,11,2023-11-11 20:30:00+00:00,Missouri,SEC,36,Tennessee,SEC,7,"ranked_matchup,upset_victory",16.0,14.0,CBS
2023,11,2023-11-11 20:30:00+00:00,Florida State,ACC,27,Miami,ACC,20,ranked_matchup,4.0,,ABC
2023,11,2023-11-11 20:30:00+00:00,UCF,Big 12,45,Oklahoma State,Big 12,3,ranked_matchup,,15.0,ESPN
2023,11,2023-11-11 22:30:00+00:00,Oregon State,Pac-12,62,Stanford,Pac-12,17,ranked_matchup,12.0,,PAC12
2023,11,2023-11-12 00:00:00+00:00,Oklahoma,Big 12,59,West Virginia,Big 12,20,ranked_matchup,17.0,,FOX
2023,11,2023-11-12 00:00:00+00:00,Georgia,SEC,52,Ole Miss,SEC,17,ranked_matchup,1.0,10.0,ESPN
2023,11,2023-11-12 00:30:00+00:00,LSU,SEC,52,Florida,SEC,35,ranked_matchup,18.0,,SECN
2023,11,2023-11-12 00:30:00+00:00,Ohio State,Big Ten,38,Michigan State,Big Ten,3,ranked_matchup,3.0,,NBC
2023,11,2023-11-12 00:30:00+00:00,TCU,Big 12,26,Texas,Big 12,29,ranked_matchup,,7.0,ABC
2023,11,2023-11-12 01:00:00+00:00,North Carolina,ACC,47,Duke,ACC,45,ranked_matchup,24.0,,ACCN
2023,11,2023-11-12 03:30:00+00:00,Oregon,Pac-12,36,USC,Pac-12,27,ranked_matchup,6.0,,FOX
2023,12,2023-11-18 17:00:00+00:00,BYU,Big 12,24,Oklahoma,Big 12,31,ranked_matchup,,14.0,ESPN
2023,12,2023-11-18 17:00:00+00:00,Penn State,Big Ten,27,Rutgers,Big Ten,6,ranked_matchup,12.0,,FS1
2023,12,2023-11-18 17:00:00+00:00,Maryland,Big Ten,24,Michigan,Big Ten,31,ranked_matchup,,2.0,FOX
2023,12,2023-11-18 17:00:00+00:00,Ole Miss,SEC,35,UL Monroe,Sun Belt,3,ranked_matchup,13.0,,SECN
2023,12,2023-11-18 17:00:00+00:00,Miami,ACC,31,Louisville,ACC,38,ranked_matchup,,9.0,ABC
2023,12,2023-11-18 17:00:00+00:00,Alabama,SEC,66,Chattanooga,Southern,10,ranked_matchup,8.0,,SECN+
2023,12,2023-11-18 17:00:00+00:00,Florida Atlantic,American Athletic,8,Tulane,American Athletic,24,ranked_matchup,,17.0,ESPN+
2023,12,2023-11-18 18:00:00+00:00,Liberty,Conference USA,49,Massachusetts,FBS Independents,25,ranked_matchup,25.0,,ESPN+
2023,12,2023-11-18 19:00:00+00:00,James Madison,Sun Belt,23,App State,Sun Belt,26,ranked_matchup,18.0,,ESPN+
2023,12,2023-11-18 19:30:00+00:00,Arizona,Pac-12,42,Utah,Pac-12,18,"ranked_matchup,upset_victory",19.0,16.0,PAC12
2023,12,2023-11-18 20:30:00+00:00,Notre Dame,FBS Independents,45,Wake Forest,ACC,7,ranked_matchup,20.0,,NBC
2023,12,2023-11-18 20:30:00+00:00,Clemson,ACC,31,North Carolina,ACC,20,ranked_matchup,,22.0,ESPN
2023,12,2023-11-18 20:30:00+00:00,Tennessee,SEC,10,Georgia,SEC,38,ranked_matchup,21.0,1.0,CBS
2023,12,2023-11-18 21:00:00+00:00,Ohio State,Big Ten,37,Minnesota,Big Ten,3,ranked_matchup,3.0,,BTN
2023,12,2023-11-18 21:00:00+00:00,Arizona State,Pac-12,13,Oregon,Pac-12,49,ranked_matchup,,6.0,FOX
2023,12,2023-11-18 21:00:00+00:00,Houston,Big 12,30,Oklahoma State,Big 12,43,ranked_matchup,,24.0,ESPN2
2023,12,2023-11-18 23:30:00+00:00,Florida State,ACC,58,North Alabama,UAC,13,ranked_matchup,4.0,,CW NETWORK
2023,12,2023-11-19 00:00:00+00:00,Kansas,Big 12,27,Kansas State,Big 12,31,ranked_matchup,,23.0,FS1
2023,12,2023-11-19 00:30:00+00:00,Oregon State,Pac-12,20,Washington,Pac-12,22,ranked_matchup,10.0,5.0,ABC
2023,12,2023-11-19 00:30:00+00:00,Missouri,SEC,33,Florida,SEC,31,ranked_matchup,11.0,,ESPN
2023,12,2023-11-19 01:00:00+00:00,Iowa State,Big 12,16,Texas,Big 12,26,ranked_matchup,,7.0,FOX
2023,12,2023-11-19 01:00:00+00:00,LSU,SEC,56,Georgia State,Sun Belt,14,ranked_matchup,15.0,,ESPN2
2023,13,2023-11-24 00:30:00+00:00,Mississippi State,SEC,7,Ole Miss,SEC,17,ranked_matchup,,12.0,ESPN
2023,13,2023-11-24 17:00:00+00:00,Oklahoma,Big 12,69,TCU,Big 12,45,ranked_matchup,13.0,,FOX
2023,13,2023-11-24 17:00:00+00:00,Central Michigan,Mid-American,17,Toledo,Mid-American,32,ranked_matchup,,23.0,ESPNU
2023,13,2023-11-24 17:00:00+00:00,Nebraska,Big Ten,10,Iowa,Big Ten,13,ranked_matchup,,20.0,CBS
2023,13,2023-11-24 20:30:00+00:00,Tulane,American Athletic,29,UTSA,American Athletic,16,ranked_matchup,18.0,,ABC
2023,13,2023-11-24 21:00:00+00:00,Arkansas,SEC,14,Missouri,SEC,48,ranked_matchup,,10.0,CBS
2023,13,2023-11-25 00:30:00+00:00,Texas,Big 12,57,Texas Tech,Big 12,7,ranked_matchup,7.0,,ABC
2023,13,2023-11-25 00:30:00+00:00,Michigan State,Big Ten,0,Penn State,Big Ten,42,ranked_matchup,,11.0,NBC
2023,13,2023-11-25 01:30:00+00:00,Oregon,Pac-12,31,Oregon State,Pac-12,7,ranked_matchup,6.0,15.0,FOX
2023,13,2023-11-25 17:00:00+00:00,Michigan,Big Ten,30,Ohio State,Big Ten,24,"ranked_matchup,upset_victory",3.0,2.0,FOX
2023,13,2023-11-25 17:00:00+00:00,LSU,SEC,42,Texas A&M,SEC,30,ranked_matchup,14.0,,ESPN
2023,13,2023-11-25 17:00:00+00:00,Louisville,ACC,31,Kentucky,SEC,38,ranked_matchup,9.0,,ABC
2023,13,2023-11-25 20:30:00+00:00,Arizona State,Pac-12,23,Arizona,Pac-12,59,ranked_matchup,,16.0,ESPN
2023,13,2023-11-25 20:30:00+00:00,Oklahoma State,Big 12,40,BYU,Big 12,34,ranked_matchup,21.0,,ABC
2023,13,2023-11-25 20:30:00+00:00,UTEP,Conference USA,28,Liberty,Conference USA,42,ranked_matchup,,22.0,CBSSN
2023,13,2023-11-25 20:30:00+00:00,Auburn,SEC,24,Alabama,SEC,27,ranked_matchup,,8.0,CBS
2023,13,2023-11-25 20:30:00+00:00,Tennessee,SEC,48,Vanderbilt,SEC,24,ranked_matchup,25.0,,SECN
2023,13,2023-11-25 20:30:00+00:00,Coastal Carolina,Sun Belt,14,James Madison,Sun Belt,56,ranked_matchup,,24.0,ESPN2
2023,13,2023-11-25 21:00:00+00:00,Washington,Pac-12,24,Washington State,Pac-12,21,ranked_matchup,4.0,,FOX
2023,13,2023-11-26 00:00:00+00:00,Florida,SEC,15,Florida State,ACC,24,ranked_matchup,,5.0,ESPN
2023,13,2023-11-26 00:00:00+00:00,Stanford,Pac-12,23,Notre Dame,FBS Independents,56,ranked_matchup,,17.0,PAC12
2023,13,2023-11-26 00:30:00+00:00,Georgia Tech,ACC,23,Georgia,SEC,31,ranked_matchup,,1.0,ABC
2023,13,2023-11-26 01:00:00+00:00,Kansas State,Big 12,35,Iowa State,Big 12,42,ranked_matchup,19.0,,FOX
2023,14,2023-12-02 00:00:00+00:00,Liberty,Conference USA,49,New Mexico State,Conference USA,35,ranked_matchup,20.0,,CBSSN
2023,14,2023-12-02 01:00:00+00:00,Washington,Pac-12,34,Oregon,Pac-12,31,ranked_matchup,3.0,5.0,ABC
2023,14,2023-12-02 17:00:00+00:00,Toledo,Mid-American,14,Miami (OH),Mid-American,23,ranked_matchup,23.0,,ESPN
2023,14,2023-12-02 17:00:00+00:00,Texas,Big 12,49,Oklahoma State,Big 12,21,ranked_matchup,7.0,19.0,ABC
2023,14,2023-12-02 21:00:00+00:00,Alabama,SEC,27,Georgia,SEC,24,"ranked_matchup,upset_victory",8.0,1.0,CBS
2023,14,2023-12-02 21:00:00+00:00,Tulane,American Athletic,14,SMU,American Athletic,26,"ranked_matchup,upset_victory",17.0,25.0,ABC
2023,14,2023-12-03 01:00:00+00:00,Florida State,ACC,16,Louisville,ACC,6,ranked_matchup,4.0,15.0,ABC
2023,14,2023-12-03 01:00:00+00:00,Iowa,Big Ten,0,Michigan,Big Ten,26,ranked_matchup,18.0,2.0,FOX
2023,1,2023-12-16 00:00:00+00:00,North Central College,CCIW,37,Cortland,Empire 8,38,bowl_game,,,ESPN+
2023,1,2023-12-16 00:00:00+00:00,South Dakota State,MVFC,56,UAlbany,CAA,0,bowl_game,,,ESPN+
2023,1,2023-12-16 16:00:00+00:00,Ohio,Mid-American,41,Georgia Southern,Sun Belt,21,bowl_game,,,ESPN+
2023,1,2023-12-16 17:00:00+00:00,Florida A&M,SWAC,30,Howard,MEAC,26,bowl_game,,,ESPN+
2023,1,2023-12-16 18:00:00+00:00,Colorado School Of Mines,Rocky Mountain,7,Harding University,Great American,38,bowl_game,,,ESPN+
2023,1,2023-12-16 19:15:00+00:00,Louisiana,Sun Belt,31,Jacksonville State,Conference USA,34,bowl_game,,,ESPN+
2023,1,2023-12-16 20:30:00+00:00,App State,Sun Belt,13,Miami (OH),Mid-American,9,bowl_game,,,ESPN+
2023,1,2023-12-16 21:30:00+00:00,Montana,Big Sky,31,North Dakota State,MVFC,29,bowl_game,,,ESPN+
2023,1,2023-12-16 22:45:00+00:00,Fresno State,Mountain West,37,New Mexico State,Conference USA,10,bowl_game,,,ESPN+
2023,1,2023-12-17 00:30:00+00:00,Boise State,Mountain West,22,UCLA,Pac-12,35,bowl_game,,,ESPN+
2023,1,2023-12-17 02:15:00+00:00,Texas Tech,Big 12,34,California,Pac-12,14,bowl_game,,,ESPN+
2023,1,2023-12-18 19:30:00+00:00,Old Dominion,Sun Belt,35,Western Kentucky,Conference USA,38,bowl_game,,,ESPN+
2023,1,2023-12-20 02:00:00+00:00,Marshall,Sun Belt,17,UTSA,American Athletic,35,bowl_game,,,ESPN+
2023,1,2023-12-22 01:00:00+00:00,Syracuse,ACC,0,South Florida,American Athletic,45,bowl_game,,,ESPN+
2023,1,2023-12-22 23:30:00+00:00,UCF,Big 12,17,Georgia Tech,ACC,30,bowl_game,,,ESPN+
2023,1,2023-12-23 17:00:00+00:00,Northern Illinois,Mid-American,21,Arkansas State,Sun Belt,19,bowl_game,,,ESPN+
2023,1,2023-12-23 17:00:00+00:00,Duke,ACC,17,Troy,Sun Belt,10,bowl_game,,,ESPN+
2023,1,2023-12-23 20:30:00+00:00,Utah State,Mountain West,22,Georgia State,Sun Belt,45,bowl_game,,,ESPN+
2023,1,2023-12-23 20:30:00+00:00,Air Force,Mountain West,31,James Madison,Sun Belt,21,bowl_game,,,ESPN+
2023,1,2023-12-24 00:00:00+00:00,Eastern Michigan,Mid-American,10,South Alabama,Sun Belt,59,bowl_game,,,ESPN+
2023,1,2023-12-24 00:30:00+00:00,Northwestern,Big Ten,14,Utah,Pac-12,7,bowl_game,,,ESPN+
2023,1,2023-12-24 03:30:00+00:00,San José State,Mountain West,14,Coastal Carolina,Sun Belt,24,bowl_game,,,ESPN+
2023,1,2023-12-26 19:00:00+00:00,Minnesota,Big Ten,30,Bowling Green,Mid-American,24,bowl_game,,,ESPN+
2023,1,2023-12-26 22:30:00+00:00,Rice,American Athletic,21,Texas State,Sun Belt,45,bowl_game,,,ESPN+
2023,1,2023-12-27 02:00:00+00:00,UNLV,Mountain West,36,Kansas,Big 12,49,"bowl_game,ranked_matchup",,23.0,ESPN+
2023,1,2023-12-27 19:00:00+00:00,Tulane,American Athletic,20,Virginia Tech,ACC,41,bowl_game,,,ESPN+
2023,1,2023-12-27 22:30:00+00:00,West Virginia,Big 12,30,North Carolina,ACC,10,bowl_game,,,ESPN+
2023,1,2023-12-28 01:00:00+00:00,USC,Pac-12,42,Louisville,ACC,28,"bowl_game,ranked_matchup",,19.0,FOX
2023,1,2023-12-28 02:00:00+00:00,Oklahoma State,Big 12,31,Texas A&M,SEC,23,"bowl_game,ranked_matchup",16.0,,ESPN+
2023,1,2023-12-28 16:00:00+00:00,Boston College,ACC,23,SMU,American Athletic,14,"bowl_game,ranked_matchup",,22.0,ESPN+
2023,1,2023-12-28 19:15:00+00:00,Miami,ACC,24,Rutgers,Big Ten,31,bowl_game,,,ESPN+
2023,1,2023-12-28 22:45:00+00:00,Kansas State,Big 12,28,NC State,ACC,19,"bowl_game,ranked_matchup",18.0,21.0,ESPN+
2023,1,2023-12-29 02:15:00+00:00,Oklahoma,Big 12,24,Arizona,Pac-12,38,"bowl_game,ranked_matchup",15.0,11.0,ESPN+
2023,1,2023-12-29 17:00:00+00:00,Kentucky,SEC,35,Clemson,ACC,38,"bowl_game,ranked_matchup",,20.0,ESPN+
2023,1,2023-12-29 19:00:00+00:00,Notre Dame,FBS Independents,40,Oregon State,Pac-12,8,"bowl_game,ranked_matchup",14.0,,CBS
2023,1,2023-12-29 20:30:00+00:00,Iowa State,Big 12,26,Memphis,American Athletic,36,bowl_game,,,ESPN+
2023,1,2023-12-30 01:00:00+00:00,Ohio State,Big Ten,3,Missouri,SEC,14,"bowl_game,ranked_matchup",10.0,8.0,ESPN+
2023,1,2023-12-30 17:00:00+00:00,Penn State,Big Ten,25,Ole Miss,SEC,38,"bowl_game,ranked_matchup",13.0,,ESPN+
2023,1,2023-12-30 19:00:00+00:00,Maryland,Big Ten,31,Auburn,SEC,13,bowl_game,,,ESPN+
2023,1,2023-12-30 21:00:00+00:00,Florida State,ACC,3,Georgia,SEC,63,"bowl_game,ranked_matchup",6.0,4.0,ESPN+
2023,1,2023-12-30 21:30:00+00:00,Wyoming,Mountain West,16,Toledo,Mid-American,15,bowl_game,,,Barstool
2023,1,2024-01-01 17:00:00+00:00,LSU,SEC,35,Wisconsin,Big Ten,31,"bowl_game,ranked_matchup",12.0,,ESPN2
2023,1,2024-01-01 18:00:00+00:00,Tennessee,SEC,35,Iowa,Big Ten,0,"bowl_game,ranked_matchup",17.0,24.0,ABC
2023,1,2024-01-01 18:00:00+00:00,Oregon,Pac-12,45,Liberty,Conference USA,6,"bowl_game,ranked_matchup",6.0,25.0,ESPN
2023,1,2024-01-01 22:00:00+00:00,Michigan,Big Ten,27,Alabama,SEC,20,"bowl_game,ranked_matchup",1.0,5.0,ESPN
2023,1,2024-01-02 01:45:00+00:00,Washington,Pac-12,37,Texas,Big 12,31,"bowl_game,ranked_matchup",2.0,3.0,ESPN
2023,1,2024-01-07 19:00:00+00:00,South Dakota State,MVFC,23,Montana,Big Sky,3,bowl_game,,,ESPN+
2023,1,2024-01-09 00:30:00+00:00,Michigan,Big Ten,34,Washington,Pac-12,13,"bowl_game,ranked_matchup",1.0,2.0,ESPN
2023,11,2023-11-11 17:00:00+00:00,Worcester St,MSCAC,6,Framingham State,MSCAC,41,bowl_game,,,
2023,11,2023-11-11 18:00:00+00:00,Benedict College,SIAC,47,Albany State GA,SIAC,10,bowl_game,,,ESPN+
2023,11,2023-11-11 19:00:00+00:00,Augsburg,Minnesota,25,Carleton,Minnesota,41,bowl_game,,,
2023,11,2023-11-11 19:00:00+00:00,Macalester,Minnesota,40,St. Scholastica,Minnesota,20,bowl_game,,,
